EX	EM	
485	824.455	6.1854631842361E-5
485	826.841	9.2747741509517E-5
482	247.111	0
482	249.35	0
482	251.589	0
482	253.829	0
482	256.071	0
482	258.313	0
482	260.556	0
482	262.8	0
482	265.045	0
482	267.291	0
482	269.538	0
482	271.785	0
482	274.034	0
482	276.284	0
482	278.534	0
482	280.785	0
482	283.038	0
482	285.291	0
482	287.545	0
482	289.8	0
482	292.056	0
482	294.313	0
482	296.571	0
482	298.83	0
482	301.089	0
482	303.35	0
482	305.611	0
482	307.873	0
482	310.137	0
482	312.401	0
482	314.665	0
482	316.931	0
482	319.198	0
482	321.465	0
482	323.734	0
482	326.003	0
482	328.273	0
482	330.544	0
482	332.816	0
482	335.089	0
482	337.363	0
482	339.637	0
482	341.912	0
482	344.189	0
482	346.466	0
482	348.743	0
482	351.022	0
482	353.302	0
482	355.582	0
482	357.863	0
482	360.145	0
482	362.428	0
482	364.712	0
482	366.996	0
482	369.282	0
482	371.568	0
482	373.855	0
482	376.143	0
482	378.431	0
482	380.721	0
482	383.011	0
482	385.302	0
482	387.594	0
482	389.886	0
482	392.18	0
482	394.474	0
482	396.769	0
482	399.064	0
482	401.361	0
482	403.658	0
482	405.956	0
482	408.255	0
482	410.555	0
482	412.855	0
482	415.157	0
482	417.459	0
482	419.761	0
482	422.065	0
482	424.369	0
482	426.674	0
482	428.98	0
482	431.286	0
482	433.593	0
482	435.901	0
482	438.21	0
482	440.519	0
482	442.83	0
482	445.141	0
482	447.452	0
482	449.764	0
482	452.078	0
482	454.391	0
482	456.706	0
482	459.021	0
482	461.337	0
482	463.654	0
482	465.971	0
482	468.289	0
482	470.608	0
482	472.927	0
482	475.247	0
482	477.568	0
482	479.889	0
482	482.212	0
482	484.534	0
482	486.858	0
482	489.182	0
482	491.507	0
482	493.833	0.0040945683614709
482	496.159	0.00483636339647933
482	498.486	0.00419166681943123
482	500.813	0.00430661929483444
482	503.141	0.00393820923045382
482	505.47	0.00402172406887887
482	507.8	0.0039625982296884
482	510.13	0.004129238051624
482	512.461	0.00413438334482518
482	514.792	0.00421256687313967
482	517.124	0.00473990586744019
482	519.457	0.0047752519163799
482	521.79	0.00492878436151843
482	524.124	0.0044314787684294
482	526.458	0.00511200707327303
482	528.794	0.00544346616069292
482	531.129	0.00518441468897339
482	533.466	0.00546832702838997
482	535.803	0.00545277016665546
482	538.14	0.00538497174680462
482	540.479	0.00541403427380204
482	542.817	0.00517509262329581
482	545.157	0.00504896822373015
482	547.497	0.00511736242478601
482	549.838	0.00492541054781193
482	552.179	0.00537999815011242
482	554.521	0.00516920153304444
482	556.863	0.00538878786528844
482	559.206	0.00488456789928906
482	561.549	0.00485855068307624
482	563.893	0.00518376088582947
482	566.238	0.00462048936189613
482	568.583	0.00487818385283092
482	570.929	0.00397277520863511
482	573.276	0.00437395363965341
482	575.622	0.00473369240541187
482	577.97	0.00483109920545315
482	580.318	0.00388684997205416
482	582.666	0.00439425365493714
482	585.016	0.00411786362018597
482	587.365	0.00411585464834797
482	589.715	0.00419794529087104
482	592.066	0.00390100825928214
482	594.417	0.00339093718338592
482	596.769	0.00326796977287309
482	599.121	0.00343882784738108
482	601.474	0.00330076380014688
482	603.828	0.00328819435207488
482	606.181	0.00307775431242068
482	608.536	0.00290792500630641
482	610.891	0.00259300030359104
482	613.246	0.00231565521768354
482	615.602	0.00253883731618267
482	617.958	0.00247532358288447
482	620.315	0.00204444034180016
482	622.672	0.00246602336178188
482	625.03	0.00190545754049504
482	627.388	0.00209620203664701
482	629.747	0.00185600733522
482	632.106	0.00168361045514179
482	634.466	0.00196278160192044
482	636.826	0.00204954550000074
482	639.187	0.0016132043569201
482	641.548	0.00179455805087332
482	643.91	0.00178580115951943
482	646.272	0.00165497318165221
482	648.634	0.00186643544082627
482	650.997	0.00169146589324657
482	653.361	0.00108792268686878
482	655.724	0.00109389613885093
482	658.089	0.00117646830223434
482	660.453	0.00114300058279767
482	662.818	0.00136161392867582
482	665.184	8.69512249599313E-4
482	667.55	0.00115194831225681
482	669.916	9.47363481805607E-4
482	672.283	8.38368110277209E-4
482	674.65	7.18178824946009E-4
482	677.018	3.95446551490542E-4
482	679.386	9.95680202377462E-4
482	681.754	7.18435236781135E-4
482	684.123	8.48301080757031E-4
482	686.492	9.11513097935785E-4
482	688.862	0.00103353979441323
482	691.232	7.44803988396112E-4
482	693.602	0.00133711925816942
482	695.973	5.90934939665343E-4
482	698.344	4.02467205331731E-4
482	700.716	6.31739818230088E-4
482	703.088	4.6778781032059E-4
482	705.46	1.08791622119617E-4
482	707.832	-1.83446606766648E-4
482	710.205	2.33758492496109E-4
482	712.579	6.55800747474212E-4
482	714.952	7.09104213915529E-4
482	717.326	3.75813408992634E-4
482	719.701	2.99528842659877E-8
482	722.075	5.20182283251294E-4
482	724.45	5.49599120619944E-4
482	726.826	2.31185245956382E-4
482	729.201	4.14307993675726E-4
482	731.577	2.34784241473954E-4
482	733.954	2.62276950425826E-5
482	736.33	-6.61046803186682E-5
482	738.707	-2.66222374609937E-4
482	741.085	9.00259655847014E-4
482	743.462	-1.21802950093176E-4
482	745.84	-4.23047534454052E-4
482	748.218	-1.09420976513487E-4
482	750.597	3.44076082013639E-4
482	752.975	6.59191415967769E-4
482	755.355	3.66580973741684E-4
482	757.734	-3.86958913689789E-4
482	760.113	9.26167455209736E-4
482	762.493	5.37239322758602E-4
482	764.874	-1.5637342180504E-8
482	767.254	-2.51849982057715E-4
482	769.635	1.49567861478904E-4
482	772.016	1.51121168733656E-5
482	774.397	-4.55603645760897E-4
482	776.778	-3.05379972202972E-4
482	779.16	5.72972617806235E-4
482	781.542	-1.55351659515978E-5
482	783.924	2.97723139090914E-4
482	786.307	-2.69178116477234E-4
482	788.689	-7.94585696679787E-5
482	791.072	-2.10836522331226E-4
482	793.455	1.79737097110568E-4
482	795.839	-6.5550493989146E-5
482	798.222	8.08037776376643E-5
482	800.606	-6.71848094397118E-4
482	802.99	7.30485071321756E-5
482	805.374	8.76489668575291E-5
482	807.759	-4.96620418400197E-4
482	810.143	3.21358771357996E-4
482	812.528	-2.48336847082165E-4
482	814.913	-4.09002564691424E-4
482	817.298	4.52824197583931E-4
482	819.684	-5.11246285967292E-4
482	822.069	1.02271201189773E-4
482	824.455	7.30251199998428E-5
482	826.841	-4.09044198590896E-4
479	247.111	0
479	249.35	0
479	251.589	0
479	253.829	0
479	256.071	0
479	258.313	0
479	260.556	0
479	262.8	0
479	265.045	0
479	267.291	0
479	269.538	0
479	271.785	0
479	274.034	0
479	276.284	0
479	278.534	0
479	280.785	0
479	283.038	0
479	285.291	0
479	287.545	0
479	289.8	0
479	292.056	0
479	294.313	0
479	296.571	0
479	298.83	0
479	301.089	0
479	303.35	0
479	305.611	0
479	307.873	0
479	310.137	0
479	312.401	0
479	314.665	0
479	316.931	0
479	319.198	0
479	321.465	0
479	323.734	0
479	326.003	0
479	328.273	0
479	330.544	0
479	332.816	0
479	335.089	0
479	337.363	0
479	339.637	0
479	341.912	0
479	344.189	0
479	346.466	0
479	348.743	0
479	351.022	0
479	353.302	0
479	355.582	0
479	357.863	0
479	360.145	0
479	362.428	0
479	364.712	0
479	366.996	0
479	369.282	0
479	371.568	0
479	373.855	0
479	376.143	0
479	378.431	0
479	380.721	0
479	383.011	0
479	385.302	0
479	387.594	0
479	389.886	0
479	392.18	0
479	394.474	0
479	396.769	0
479	399.064	0
479	401.361	0
479	403.658	0
479	405.956	0
479	408.255	0
479	410.555	0
479	412.855	0
479	415.157	0
479	417.459	0
479	419.761	0
479	422.065	0
479	424.369	0
479	426.674	0
479	428.98	0
479	431.286	0
479	433.593	0
479	435.901	0
479	438.21	0
479	440.519	0
479	442.83	0
479	445.141	0
479	447.452	0
479	449.764	0
479	452.078	0
479	454.391	0
479	456.706	0
479	459.021	0
479	461.337	0
479	463.654	0
479	465.971	0
479	468.289	0
479	470.608	0
479	472.927	0
479	475.247	0
479	477.568	0
479	479.889	0
479	482.212	0
479	484.534	0
479	486.858	0
479	489.182	0.00874862847492722
479	491.507	0.0074741690322795
479	493.833	0.00609067118804238
479	496.159	0.00587817657379075
479	498.486	0.00559608829101483
479	500.813	0.0053735120700134
479	503.141	0.00500450511672401
479	505.47	0.00480310122295752
479	507.8	0.00479421394693198
479	510.13	0.0047166760299696
479	512.461	0.00492780300994646
479	514.792	0.00513398049427152
479	517.124	0.00538549158366484
479	519.457	0.00521223053134874
479	521.79	0.00528815235566294
479	524.124	0.00541907870655115
479	526.458	0.00564118974640912
479	528.794	0.00596360568293354
479	531.129	0.00550950375021927
479	533.466	0.00534227391730581
479	535.803	0.00564931151633637
479	538.14	0.00536207920200978
479	540.479	0.00566617424253837
479	542.817	0.00601467935274904
479	545.157	0.00562614119665947
479	547.497	0.00560943647469329
479	549.838	0.00564365943675756
479	552.179	0.00576468661290612
479	554.521	0.00516402952654908
479	556.863	0.00550432995101172
479	559.206	0.00549440981890063
479	561.549	0.00524839210735589
479	563.893	0.00540229456484634
479	566.238	0.00463394318688804
479	568.583	0.00536785196495968
479	570.929	0.00442375234632335
479	573.276	0.00483282775196008
479	575.622	0.00468452114569079
479	577.97	0.00434682025747281
479	580.318	0.00466555607292474
479	582.666	0.00412783568172857
479	585.016	0.0043964428241691
479	587.365	0.00404641815089448
479	589.715	0.00379304887842331
479	592.066	0.0042266823513525
479	594.417	0.00386094004104426
479	596.769	0.00403583440346331
479	599.121	0.00342902286082368
479	601.474	0.00337803768402491
479	603.828	0.00310930115537222
479	606.181	0.00330307316554179
479	608.536	0.00309343967847123
479	610.891	0.00275248332930691
479	613.246	0.00224132175891756
479	615.602	0.00223064273969443
479	617.958	0.00256716026739764
479	620.315	0.00211280177463463
479	622.672	0.00255005646052494
479	625.03	0.00200858524772031
479	627.388	0.00236879472694674
479	629.747	0.00238240047096369
479	632.106	0.00143324780465629
479	634.466	0.00163408367853237
479	636.826	0.00193452249761582
479	639.187	0.00146264340957657
479	641.548	0.00208454485405054
479	643.91	0.0017187042459404
479	646.272	0.00143059395694931
479	648.634	0.00201987997079893
479	650.997	0.00193406962610155
479	653.361	0.00155910676492132
479	655.724	0.00179591536646305
479	658.089	0.0012850236477953
479	660.453	0.00120104825321017
479	662.818	0.00100973220862589
479	665.184	0.00176862805278068
479	667.55	0.00119008265269658
479	669.916	0.00116510149328723
479	672.283	7.78991348334028E-4
479	674.65	0.00129251282738056
479	677.018	6.99921966771697E-4
479	679.386	8.87179533571653E-4
479	681.754	5.85039935085409E-4
479	684.123	0.00128730306104554
479	686.492	0.00130691872912155
479	688.862	9.55437552658892E-4
479	691.232	4.73022919609551E-4
479	693.602	6.47187064997789E-4
479	695.973	2.17208400536662E-4
479	698.344	2.28212578261147E-5
479	700.716	3.34581782421963E-4
479	703.088	8.70788665428886E-4
479	705.46	5.3825018752414E-4
479	707.832	7.09932562566507E-5
479	710.205	1.42806922418637E-4
479	712.579	2.03705573707035E-4
479	714.952	3.01069214396178E-4
479	717.326	5.93873441730949E-4
479	719.701	5.02050181983171E-4
479	722.075	4.17525332168896E-4
479	724.45	3.83535917276047E-4
479	726.826	3.97653813209604E-4
479	729.201	3.75923667828223E-4
479	731.577	8.96358938278563E-4
479	733.954	8.86535057807753E-5
479	736.33	2.55171089713006E-5
479	738.707	-1.54773783269995E-4
479	741.085	4.68232752835767E-4
479	743.462	-1.31200226277005E-4
479	745.84	-5.41792151270049E-4
479	748.218	5.69600164652974E-4
479	750.597	-1.0481069264794E-7
479	752.975	3.53042358632475E-4
479	755.355	2.1842500320506E-4
479	757.734	-2.49911386060237E-4
479	760.113	6.58465346726801E-4
479	762.493	2.10833751718261E-4
479	764.874	3.13715457878889E-4
479	767.254	3.2992313174857E-4
479	769.635	-4.35584971416981E-5
479	772.016	-1.47218915151135E-5
479	774.397	-2.05804885830498E-4
479	776.778	-1.77539572779635E-4
479	779.16	6.29753165089827E-4
479	781.542	5.41555667272572E-4
479	783.924	4.09547288421979E-4
479	786.307	1.22613652450996E-4
479	788.689	2.15447974315248E-4
479	791.072	-1.88504945996323E-4
479	793.455	-4.75392115836976E-5
479	795.839	2.22182589127884E-4
479	798.222	1.87836050842423E-4
479	800.606	3.53440422012258E-4
479	802.99	3.95850745990735E-4
479	805.374	4.10078040517429E-4
479	807.759	-1.41433368515183E-4
479	810.143	1.69630799866109E-4
479	812.528	-2.12185565294076E-4
479	814.913	-1.41416044809545E-4
479	817.298	2.26269409911032E-4
479	819.684	-9.05054776122456E-4
479	822.069	1.83758824264741E-4
479	824.455	7.63814475562243E-4
479	826.841	-2.12033480260454E-4
476	247.111	0
476	249.35	0
476	251.589	0
476	253.829	0
476	256.071	0
476	258.313	0
476	260.556	0
476	262.8	0
476	265.045	0
476	267.291	0
476	269.538	0
476	271.785	0
476	274.034	0
476	276.284	0
476	278.534	0
476	280.785	0
476	283.038	0
476	285.291	0
476	287.545	0
476	289.8	0
476	292.056	0
476	294.313	0
476	296.571	0
476	298.83	0
476	301.089	0
476	303.35	0
476	305.611	0
476	307.873	0
476	310.137	0
476	312.401	0
476	314.665	0
476	316.931	0
476	319.198	0
476	321.465	0
476	323.734	0
476	326.003	0
476	328.273	0
476	330.544	0
476	332.816	0
476	335.089	0
476	337.363	0
476	339.637	0
476	341.912	0
476	344.189	0
476	346.466	0
476	348.743	0
476	351.022	0
476	353.302	0
476	355.582	0
476	357.863	0
476	360.145	0
476	362.428	0
476	364.712	0
476	366.996	0
476	369.282	0
476	371.568	0
476	373.855	0
476	376.143	0
476	378.431	0
476	380.721	0
476	383.011	0
476	385.302	0
476	387.594	0
476	389.886	0
476	392.18	0
476	394.474	0
476	396.769	0
476	399.064	0
476	401.361	0
476	403.658	0
476	405.956	0
476	408.255	0
476	410.555	0
476	412.855	0
476	415.157	0
476	417.459	0
476	419.761	0
476	422.065	0
476	424.369	0
476	426.674	0
476	428.98	0
476	431.286	0
476	433.593	0
476	435.901	0
476	438.21	0
476	440.519	0
476	442.83	0
476	445.141	0
476	447.452	0
476	449.764	0
476	452.078	0
476	454.391	0
476	456.706	0
476	459.021	0
476	461.337	0
476	463.654	0
476	465.971	0
476	468.289	0
476	470.608	0
476	472.927	0
476	475.247	0
476	477.568	0
476	479.889	0
476	482.212	0
476	484.534	0
476	486.858	0.00707121085803074
476	489.182	0.00597177327400664
476	491.507	0.00593509799438678
476	493.833	0.0053434027374279
476	496.159	0.00540655737158984
476	498.486	0.00509347749133777
476	500.813	0.0049135907075151
476	503.141	0.00503506396316259
476	505.47	0.00472096109590048
476	507.8	0.00487274080186837
476	510.13	0.00514005893543224
476	512.461	0.00524428820284727
476	514.792	0.0051124939944729
476	517.124	0.00572583484203791
476	519.457	0.00542039762916206
476	521.79	0.00603452123907019
476	524.124	0.00561464741005387
476	526.458	0.00570542063234173
476	528.794	0.00618921663124265
476	531.129	0.00605195473126848
476	533.466	0.00605951464927758
476	535.803	0.00566379661950215
476	538.14	0.00578941971982395
476	540.479	0.00615448892225941
476	542.817	0.0059654847598182
476	545.157	0.00599473749496066
476	547.497	0.00640108016329664
476	549.838	0.00571839910496569
476	552.179	0.00572240028898768
476	554.521	0.00606309997360015
476	556.863	0.00551996971240904
476	559.206	0.00572288095447809
476	561.549	0.00550927191209849
476	563.893	0.00568588569582048
476	566.238	0.00449063643848368
476	568.583	0.00520269721733607
476	570.929	0.00483484520284799
476	573.276	0.00491621557536816
476	575.622	0.00469832859480092
476	577.97	0.0048170634197843
476	580.318	0.00447065156903117
476	582.666	0.00471719657478115
476	585.016	0.00421393813868002
476	587.365	0.00427638570925067
476	589.715	0.00424857763749172
476	592.066	0.00448621602450267
476	594.417	0.00394736956231696
476	596.769	0.00352279508178103
476	599.121	0.00389355622032398
476	601.474	0.00367621049013184
476	603.828	0.00327550275116532
476	606.181	0.00348061771422321
476	608.536	0.00309647558468016
476	610.891	0.00246509871781421
476	613.246	0.00291667111180255
476	615.602	0.00275362402880351
476	617.958	0.00264524820265018
476	620.315	0.0025927594459208
476	622.672	0.00255802509349751
476	625.03	0.0023993575138382
476	627.388	0.00236114528826322
476	629.747	0.00232347421507776
476	632.106	0.00188950996723428
476	634.466	0.001584586973209
476	636.826	0.00220199324641522
476	639.187	0.00172921388396091
476	641.548	0.00191056200305392
476	643.91	0.00174835437705382
476	646.272	0.00165714170624129
476	648.634	0.00192696220346441
476	650.997	0.00199646089750207
476	653.361	0.00143611517685981
476	655.724	9.0801433717549E-4
476	658.089	0.00174581250712007
476	660.453	0.00138267033057664
476	662.818	0.00149717544953163
476	665.184	0.00116507647489712
476	667.55	0.00136013731386219
476	669.916	0.00106645846966211
476	672.283	0.00110752073083515
476	674.65	0.00131129480336259
476	677.018	6.21911239983844E-4
476	679.386	0.00135106852576312
476	681.754	8.20816966818565E-4
476	684.123	7.28089876846346E-4
476	686.492	8.11060048955723E-4
476	688.862	0.00103259712671997
476	691.232	0.00111361676907442
